site,distance_miles,speed_mph
small_town_site,13.704337405,36.19634237564197
small_town_site,13.715522083,45.84575626629526
small_town_site,13.823640637,30.178960759975745
small_town_site,13.890127334,24.76694324041605
small_town_site,14.064732585,41.2993779004894
small_town_site,14.064732585,41.2993779004894
small_town_site,14.213240254,28.17602693524229
small_town_site,14.222560819,29.959753626916324
small_town_site,14.222560819,29.959753626916324
small_town_site,14.222560819,29.959753626916324
small_town_site,14.222560819,29.959753626916324
small_town_site,14.222560819,29.959753626916324
small_town_site,14.385981392,40.334527267289715
small_town_site,14.44687575,46.602825
small_town_site,14.452468089,46.62086480322581
small_town_site,14.663112858,29.457146366517858
small_town_site,14.663112858,29.457146366517858
small_town_site,14.663112858,29.457146366517858
small_town_site,14.663112858,29.457146366517858
small_town_site,14.663734229000001,29.458394656473217
small_town_site,14.702259231000001,27.509424756548857
small_town_site,14.810377785,36.19644265173116
small_town_site,14.824669318,36.15773004390244
small_town_site,14.825290689000001,36.159245582926836
small_town_site,14.82591206,36.160761121951225
small_town_site,14.82591206,36.160761121951225
small_town_site,14.841446335,53.00516548214286
small_town_site,14.854495126,34.567668037233354
small_town_site,15.014808844000001,37.04819180150788
small_town_site,15.019779812,34.39644231755725
small_town_site,15.019779812,34.39644231755725
small_town_site,15.085645138,29.26094962112069
small_town_site,15.091237477,29.256033881098546
small_town_site,15.208676596,35.27785808350515
small_town_site,15.208676596,35.27785808350515
small_town_site,15.359048378,39.410245303492516
small_town_site,15.364640717,49.51898530098478
small_town_site,15.370854427000001,49.5390115820949
small_town_site,15.395709267,34.836300038466376
small_town_site,15.415593139,31.62172951589744
small_town_site,15.419321365,31.611364985193624
small_town_site,15.419942736,46.337056635726206
small_town_site,15.446661689,23.247484147324418
small_town_site,15.489536288,42.5017764
small_town_site,15.492643143,42.51030130701219
small_town_site,15.544216936,45.38457499562043
small_town_site,15.558508469,42.432295824545456
small_town_site,15.558508469,42.432295824545456
small_town_site,15.616295972,40.708664373062994
small_town_site,15.654199603,38.00075426217128
small_town_site,15.654199603,38.00075426217128
small_town_site,15.663520168,35.66645958557875
small_town_site,15.687132266,26.45137056562061
small_town_site,15.687753637,26.452418310632318
small_town_site,15.687753637,26.452418310632318
small_town_site,15.761075415,42.09189279970326
small_town_site,15.761075415,42.09189279970326
small_town_site,15.769774609,34.74368946903305
small_town_site,15.769774609,34.74368946903305
small_town_site,15.769774609,34.74368946903305
small_town_site,15.769774609,34.74368946903305
small_town_site,15.769774609,34.74368946903305
small_town_site,15.773502835,42.28191377959792
small_town_site,15.791522594,30.796035394582884
small_town_site,15.791522594,30.796035394582884
small_town_site,15.791522594,30.796035394582884
small_town_site,15.809542353,30.4680687745182
small_town_site,15.809542353,30.4680687745182
small_town_site,15.809542353,30.4680687745182
small_town_site,15.848688726,36.59735690416934
small_town_site,15.904612116000001,40.464030825159014
small_town_site,15.910204455,40.44967234322034
small_town_site,15.948729457,44.06402612831926
small_town_site,15.949350828,44.06574288626247
small_town_site,15.95680728,39.781513994459836
small_town_site,15.958671393,39.75862769190311
small_town_site,16.030129058,29.013808249773756
